country_code,country_name,year,value,indicator
BRA,Brazil,1992,4374.0,"Patent applications, nonresidents"
BRA,Brazil,1991,4625.0,"Patent applications, nonresidents"
BRA,Brazil,1990,5148.0,"Patent applications, nonresidents"
BRA,Brazil,1989,4657.0,"Patent applications, nonresidents"
BRA,Brazil,1988,4546.0,"Patent applications, nonresidents"
BRA,Brazil,1987,4702.0,"Patent applications, nonresidents"
BRA,Brazil,1986,4413.0,"Patent applications, nonresidents"
BRA,Brazil,1985,4565.0,"Patent applications, nonresidents"
BRA,Brazil,1984,4657.0,"Patent applications, nonresidents"
BRA,Brazil,1983,4900.0,"Patent applications, nonresidents"
BRA,Brazil,1982,5562.0,"Patent applications, nonresidents"
BRA,Brazil,1981,6113.0,"Patent applications, nonresidents"
BRA,Brazil,1980,6228.0,"Patent applications, nonresidents"
BRN,Brunei Darussalam,2021,137.0,"Patent applications, nonresidents"
BRN,Brunei Darussalam,2020,115.0,"Patent applications, nonresidents"
BRN,Brunei Darussalam,2019,133.0,"Patent applications, nonresidents"
BRN,Brunei Darussalam,2018,95.0,"Patent applications, nonresidents"
BRN,Brunei Darussalam,2017,99.0,"Patent applications, nonresidents"
BRN,Brunei Darussalam,2016,73.0,"Patent applications, nonresidents"
BRN,Brunei Darussalam,2014,91.0,"Patent applications, nonresidents"
BRN,Brunei Darussalam,2013,15.0,"Patent applications, nonresidents"
BRN,Brunei Darussalam,2012,11.0,"Patent applications, nonresidents"
BRN,Brunei Darussalam,2009,42.0,"Patent applications, nonresidents"
BRN,Brunei Darussalam,2008,75.0,"Patent applications, nonresidents"
BRN,Brunei Darussalam,2007,64.0,"Patent applications, nonresidents"
BRN,Brunei Darussalam,2006,41.0,"Patent applications, nonresidents"
BRN,Brunei Darussalam,2005,26.0,"Patent applications, nonresidents"
BRN,Brunei Darussalam,2004,31.0,"Patent applications, nonresidents"
BRN,Brunei Darussalam,2003,43.0,"Patent applications, nonresidents"
BRN,Brunei Darussalam,2002,21.0,"Patent applications, nonresidents"
BRN,Brunei Darussalam,2001,21.0,"Patent applications, nonresidents"
BRN,Brunei Darussalam,2000,21.0,"Patent applications, nonresidents"
BRN,Brunei Darussalam,1999,34.0,"Patent applications, nonresidents"
BRN,Brunei Darussalam,1998,32.0,"Patent applications, nonresidents"
BRN,Brunei Darussalam,1997,42.0,"Patent applications, nonresidents"
BRN,Brunei Darussalam,1996,21.0,"Patent applications, nonresidents"
BRN,Brunei Darussalam,1995,42.0,"Patent applications, nonresidents"
BRN,Brunei Darussalam,1994,41.0,"Patent applications, nonresidents"
BRN,Brunei Darussalam,1993,88.0,"Patent applications, nonresidents"
BGR,Bulgaria,2021,6.0,"Patent applications, nonresidents"
BGR,Bulgaria,2020,7.0,"Patent applications, nonresidents"
BGR,Bulgaria,2019,7.0,"Patent applications, nonresidents"
BGR,Bulgaria,2018,18.0,"Patent applications, nonresidents"
BGR,Bulgaria,2017,23.0,"Patent applications, nonresidents"
BGR,Bulgaria,2016,11.0,"Patent applications, nonresidents"
BGR,Bulgaria,2015,11.0,"Patent applications, nonresidents"
BGR,Bulgaria,2014,16.0,"Patent applications, nonresidents"
BGR,Bulgaria,2013,15.0,"Patent applications, nonresidents"
BGR,Bulgaria,2012,14.0,"Patent applications, nonresidents"
BGR,Bulgaria,2011,21.0,"Patent applications, nonresidents"
BGR,Bulgaria,2010,17.0,"Patent applications, nonresidents"
BGR,Bulgaria,2009,24.0,"Patent applications, nonresidents"
BGR,Bulgaria,2008,22.0,"Patent applications, nonresidents"
BGR,Bulgaria,2007,28.0,"Patent applications, nonresidents"
BGR,Bulgaria,2006,48.0,"Patent applications, nonresidents"
BGR,Bulgaria,2005,52.0,"Patent applications, nonresidents"
BGR,Bulgaria,2004,133.0,"Patent applications, nonresidents"
BGR,Bulgaria,2003,680.0,"Patent applications, nonresidents"
BGR,Bulgaria,2002,735.0,"Patent applications, nonresidents"
BGR,Bulgaria,2001,785.0,"Patent applications, nonresidents"
BGR,Bulgaria,2000,709.0,"Patent applications, nonresidents"
BGR,Bulgaria,1999,616.0,"Patent applications, nonresidents"
BGR,Bulgaria,1998,524.0,"Patent applications, nonresidents"
BGR,Bulgaria,1997,538.0,"Patent applications, nonresidents"
BGR,Bulgaria,1996,407.0,"Patent applications, nonresidents"
BGR,Bulgaria,1995,363.0,"Patent applications, nonresidents"
BGR,Bulgaria,1994,531.0,"Patent applications, nonresidents"
BGR,Bulgaria,1993,152.0,"Patent applications, nonresidents"
BGR,Bulgaria,1992,351.0,"Patent applications, nonresidents"
BGR,Bulgaria,1991,326.0,"Patent applications, nonresidents"
BGR,Bulgaria,1990,331.0,"Patent applications, nonresidents"
BGR,Bulgaria,1989,267.0,"Patent applications, nonresidents"
BGR,Bulgaria,1988,253.0,"Patent applications, nonresidents"
BGR,Bulgaria,1987,311.0,"Patent applications, nonresidents"
BGR,Bulgaria,1986,211.0,"Patent applications, nonresidents"
BGR,Bulgaria,1985,248.0,"Patent applications, nonresidents"
BGR,Bulgaria,1984,738.0,"Patent applications, nonresidents"
BGR,Bulgaria,1983,728.0,"Patent applications, nonresidents"
BGR,Bulgaria,1982,717.0,"Patent applications, nonresidents"
BGR,Bulgaria,1981,871.0,"Patent applications, nonresidents"
BGR,Bulgaria,1980,804.0,"Patent applications, nonresidents"
BDI,Burundi,2020,5.0,"Patent applications, nonresidents"
BDI,Burundi,2019,15.0,"Patent applications, nonresidents"
BDI,Burundi,2018,2.0,"Patent applications, nonresidents"
BDI,Burundi,2017,10.0,"Patent applications, nonresidents"
BDI,Burundi,1996,4.0,"Patent applications, nonresidents"
BDI,Burundi,1995,1.0,"Patent applications, nonresidents"
BDI,Burundi,1994,4.0,"Patent applications, nonresidents"
BDI,Burundi,1993,1.0,"Patent applications, nonresidents"
BDI,Burundi,1992,2.0,"Patent applications, nonresidents"
BDI,Burundi,1990,3.0,"Patent applications, nonresidents"
BDI,Burundi,1989,1.0,"Patent applications, nonresidents"
BDI,Burundi,1986,2.0,"Patent applications, nonresidents"
BDI,Burundi,1984,7.0,"Patent applications, nonresidents"
BDI,Burundi,1983,2.0,"Patent applications, nonresidents"
BDI,Burundi,1982,2.0,"Patent applications, nonresidents"
BDI,Burundi,1981,5.0,"Patent applications, nonresidents"
BDI,Burundi,1980,10.0,"Patent applications, nonresidents"
CPV,Cabo Verde,2021,1.0,"Patent applications, nonresidents"
CPV,Cabo Verde,2020,4.0,"Patent applications, nonresidents"
CPV,Cabo Verde,2019,1.0,"Patent applications, nonresidents"
CPV,Cabo Verde,2018,1.0,"Patent applications, nonresidents"
CPV,Cabo Verde,2016,1.0,"Patent applications, nonresidents"
KHM,Cambodia,2020,248.0,"Patent applications, nonresidents"
KHM,Cambodia,2019,310.0,"Patent applications, nonresidents"
KHM,Cambodia,2018,160.0,"Patent applications, nonresidents"
KHM,Cambodia,2017,55.0,"Patent applications, nonresidents"
KHM,Cambodia,2016,77.0,"Patent applications, nonresidents"
KHM,Cambodia,2015,65.0,"Patent applications, nonresidents"
KHM,Cambodia,2014,65.0,"Patent applications, nonresidents"
KHM,Cambodia,2013,74.0,"Patent applications, nonresidents"
KHM,Cambodia,2012,53.0,"Patent applications, nonresidents"
KHM,Cambodia,2011,43.0,"Patent applications, nonresidents"
KHM,Cambodia,2010,26.0,"Patent applications, nonresidents"
KHM,Cambodia,2009,28.0,"Patent applications, nonresidents"
KHM,Cambodia,2008,39.0,"Patent applications, nonresidents"
KHM,Cambodia,2007,13.0,"Patent applications, nonresidents"
CAN,Canada,2021,32445.0,"Patent applications, nonresidents"
CAN,Canada,2020,30113.0,"Patent applications, nonresidents"
CAN,Canada,2019,32250.0,"Patent applications, nonresidents"
CAN,Canada,2018,31812.0,"Patent applications, nonresidents"
CAN,Canada,2017,30969.0,"Patent applications, nonresidents"
CAN,Canada,2016,30667.0,"Patent applications, nonresidents"
CAN,Canada,2015,32687.0,"Patent applications, nonresidents"
CAN,Canada,2014,31283.0,"Patent applications, nonresidents"
CAN,Canada,2013,30174.0,"Patent applications, nonresidents"
CAN,Canada,2012,30533.0,"Patent applications, nonresidents"
CAN,Canada,2011,30357.0,"Patent applications, nonresidents"
CAN,Canada,2010,30899.0,"Patent applications, nonresidents"
CAN,Canada,2009,32410.0,"Patent applications, nonresidents"
CAN,Canada,2008,37028.0,"Patent applications, nonresidents"
CAN,Canada,2007,35133.0,"Patent applications, nonresidents"
CAN,Canada,2006,36516.0,"Patent applications, nonresidents"
CAN,Canada,2005,34705.0,"Patent applications, nonresidents"
CAN,Canada,2004,32970.0,"Patent applications, nonresidents"
CAN,Canada,2003,33299.0,"Patent applications, nonresidents"
CAN,Canada,2002,35782.0,"Patent applications, nonresidents"
CAN,Canada,2001,35753.0,"Patent applications, nonresidents"
CAN,Canada,2000,35435.0,"Patent applications, nonresidents"
CAN,Canada,1999,33189.0,"Patent applications, nonresidents"
CAN,Canada,1998,30163.0,"Patent applications, nonresidents"
CAN,Canada,1997,25238.0,"Patent applications, nonresidents"
CAN,Canada,1996,24987.0,"Patent applications, nonresidents"
CAN,Canada,1995,24161.0,"Patent applications, nonresidents"
CAN,Canada,1994,24683.0,"Patent applications, nonresidents"
CAN,Canada,1993,23307.0,"Patent applications, nonresidents"
CAN,Canada,1992,22950.0,"Patent applications, nonresidents"
CAN,Canada,1991,21097.0,"Patent applications, nonresidents"
CAN,Canada,1990,24375.0,"Patent applications, nonresidents"
CAN,Canada,1989,32060.0,"Patent applications, nonresidents"
CAN,Canada,1988,28869.0,"Patent applications, nonresidents"
CAN,Canada,1987,26598.0,"Patent applications, nonresidents"
CAN,Canada,1986,25596.0,"Patent applications, nonresidents"
CAN,Canada,1985,25482.0,"Patent applications, nonresidents"
CAN,Canada,1984,24709.0,"Patent applications, nonresidents"
CAN,Canada,1983,23690.0,"Patent applications, nonresidents"
CAN,Canada,1982,23883.0,"Patent applications, nonresidents"
CAN,Canada,1981,23267.0,"Patent applications, nonresidents"
CAN,Canada,1980,22699.0,"Patent applications, nonresidents"
CHL,Chile,2021,2680.0,"Patent applications, nonresidents"
CHL,Chile,2020,2433.0,"Patent applications, nonresidents"
CHL,Chile,2019,2799.0,"Patent applications, nonresidents"
CHL,Chile,2018,2694.0,"Patent applications, nonresidents"
CHL,Chile,2017,2469.0,"Patent applications, nonresidents"
CHL,Chile,2016,2521.0,"Patent applications, nonresidents"
CHL,Chile,2015,2831.0,"Patent applications, nonresidents"
CHL,Chile,2014,2653.0,"Patent applications, nonresidents"
CHL,Chile,2013,2732.0,"Patent applications, nonresidents"
CHL,Chile,2012,2683.0,"Patent applications, nonresidents"
CHL,Chile,2011,2453.0,"Patent applications, nonresidents"
CHL,Chile,2010,748.0,"Patent applications, nonresidents"
CHL,Chile,2009,1374.0,"Patent applications, nonresidents"
CHL,Chile,2008,3421.0,"Patent applications, nonresidents"
CHL,Chile,2007,3403.0,"Patent applications, nonresidents"
CHL,Chile,2006,2924.0,"Patent applications, nonresidents"
CHL,Chile,2005,2646.0,"Patent applications, nonresidents"
CHL,Chile,2004,2485.0,"Patent applications, nonresidents"
CHL,Chile,2003,2076.0,"Patent applications, nonresidents"
CHL,Chile,2002,2147.0,"Patent applications, nonresidents"
CHL,Chile,2001,2504.0,"Patent applications, nonresidents"
CHL,Chile,2000,2879.0,"Patent applications, nonresidents"
CHL,Chile,1999,2608.0,"Patent applications, nonresidents"
CHL,Chile,1998,2568.0,"Patent applications, nonresidents"
CHL,Chile,1997,2411.0,"Patent applications, nonresidents"
CHL,Chile,1996,1771.0,"Patent applications, nonresidents"
CHL,Chile,1995,1535.0,"Patent applications, nonresidents"
CHL,Chile,1994,1418.0,"Patent applications, nonresidents"
CHL,Chile,1993,1179.0,"Patent applications, nonresidents"
CHL,Chile,1992,949.0,"Patent applications, nonresidents"
CHL,Chile,1991,838.0,"Patent applications, nonresidents"
CHL,Chile,1990,642.0,"Patent applications, nonresidents"
CHL,Chile,1989,682.0,"Patent applications, nonresidents"
CHL,Chile,1988,622.0,"Patent applications, nonresidents"
CHL,Chile,1987,621.0,"Patent applications, nonresidents"
CHL,Chile,1986,592.0,"Patent applications, nonresidents"
CHL,Chile,1985,550.0,"Patent applications, nonresidents"
CHL,Chile,1984,602.0,"Patent applications, nonresidents"
CHL,Chile,1983,647.0,"Patent applications, nonresidents"
CHL,Chile,1982,665.0,"Patent applications, nonresidents"
CHL,Chile,1981,744.0,"Patent applications, nonresidents"
CHL,Chile,1980,685.0,"Patent applications, nonresidents"
CHN,China,2021,159019.0,"Patent applications, nonresidents"
CHN,China,2020,152342.0,"Patent applications, nonresidents"
CHN,China,2019,157093.0,"Patent applications, nonresidents"
CHN,China,2018,148187.0,"Patent applications, nonresidents"
CHN,China,2017,135885.0,"Patent applications, nonresidents"
CHN,China,2016,133522.0,"Patent applications, nonresidents"
CHN,China,2015,133612.0,"Patent applications, nonresidents"
CHN,China,2014,127042.0,"Patent applications, nonresidents"
CHN,China,2013,120200.0,"Patent applications, nonresidents"
CHN,China,2012,117464.0,"Patent applications, nonresidents"
CHN,China,2011,110583.0,"Patent applications, nonresidents"
CHN,China,2010,98111.0,"Patent applications, nonresidents"
CHN,China,2009,85508.0,"Patent applications, nonresidents"
CHN,China,2008,95259.0,"Patent applications, nonresidents"
CHN,China,2007,92101.0,"Patent applications, nonresidents"
CHN,China,2006,88183.0,"Patent applications, nonresidents"
CHN,China,2005,79842.0,"Patent applications, nonresidents"
CHN,China,2004,64598.0,"Patent applications, nonresidents"
CHN,China,2003,48548.0,"Patent applications, nonresidents"
CHN,China,2002,40426.0,"Patent applications, nonresidents"
CHN,China,2001,33412.0,"Patent applications, nonresidents"
CHN,China,2000,26560.0,"Patent applications, nonresidents"
CHN,China,1999,34418.0,"Patent applications, nonresidents"
CHN,China,1998,33645.0,"Patent applications, nonresidents"
CHN,China,1997,12102.0,"Patent applications, nonresidents"
CHN,China,1996,11114.0,"Patent applications, nonresidents"
CHN,China,1995,8688.0,"Patent applications, nonresidents"
CHN,China,1994,7876.0,"Patent applications, nonresidents"
CHN,China,1993,7534.0,"Patent applications, nonresidents"
CHN,China,1992,4387.0,"Patent applications, nonresidents"
CHN,China,1991,4051.0,"Patent applications, nonresidents"
CHN,China,1990,4305.0,"Patent applications, nonresidents"
CHN,China,1989,4910.0,"Patent applications, nonresidents"
CHN,China,1988,4872.0,"Patent applications, nonresidents"
CHN,China,1987,4084.0,"Patent applications, nonresidents"
CHN,China,1986,4515.0,"Patent applications, nonresidents"
CHN,China,1985,4493.0,"Patent applications, nonresidents"
COL,Colombia,2021,1855.0,"Patent applications, nonresidents"
COL,Colombia,2020,1752.0,"Patent applications, nonresidents"
COL,Colombia,2019,1735.0,"Patent applications, nonresidents"
COL,Colombia,2018,1808.0,"Patent applications, nonresidents"
COL,Colombia,2017,1777.0,"Patent applications, nonresidents"
COL,Colombia,2016,1658.0,"Patent applications, nonresidents"
COL,Colombia,2015,1921.0,"Patent applications, nonresidents"
COL,Colombia,2014,1898.0,"Patent applications, nonresidents"
COL,Colombia,2013,1781.0,"Patent applications, nonresidents"
COL,Colombia,2012,1848.0,"Patent applications, nonresidents"
COL,Colombia,2011,1770.0,"Patent applications, nonresidents"
COL,Colombia,2010,1739.0,"Patent applications, nonresidents"
COL,Colombia,2009,1551.0,"Patent applications, nonresidents"
COL,Colombia,2008,1818.0,"Patent applications, nonresidents"
COL,Colombia,2007,1862.0,"Patent applications, nonresidents"
COL,Colombia,2006,1861.0,"Patent applications, nonresidents"
COL,Colombia,2005,1662.0,"Patent applications, nonresidents"
COL,Colombia,2004,1365.0,"Patent applications, nonresidents"
COL,Colombia,2003,1127.0,"Patent applications, nonresidents"
COL,Colombia,2002,858.0,"Patent applications, nonresidents"
COL,Colombia,2001,432.0,"Patent applications, nonresidents"
COL,Colombia,2000,1694.0,"Patent applications, nonresidents"
COL,Colombia,1999,1615.0,"Patent applications, nonresidents"
COL,Colombia,1998,1670.0,"Patent applications, nonresidents"
COL,Colombia,1997,1497.0,"Patent applications, nonresidents"
COL,Colombia,1996,1172.0,"Patent applications, nonresidents"
COL,Colombia,1995,1093.0,"Patent applications, nonresidents"
COL,Colombia,1994,867.0,"Patent applications, nonresidents"
COL,Colombia,1993,769.0,"Patent applications, nonresidents"
COL,Colombia,1992,575.0,"Patent applications, nonresidents"
COL,Colombia,1991,527.0,"Patent applications, nonresidents"
COL,Colombia,1989,516.0,"Patent applications, nonresidents"
COL,Colombia,1988,420.0,"Patent applications, nonresidents"
COL,Colombia,1987,532.0,"Patent applications, nonresidents"
COL,Colombia,1986,404.0,"Patent applications, nonresidents"
COL,Colombia,1985,441.0,"Patent applications, nonresidents"
COL,Colombia,1984,471.0,"Patent applications, nonresidents"
COL,Colombia,1983,527.0,"Patent applications, nonresidents"
COL,Colombia,1981,604.0,"Patent applications, nonresidents"
COL,Colombia,1980,335.0,"Patent applications, nonresidents"
COD,"Congo, Dem. Rep.",2020,110.0,"Patent applications, nonresidents"
COD,"Congo, Dem. Rep.",2019,90.0,"Patent applications, nonresidents"
COD,"Congo, Dem. Rep.",2018,107.0,"Patent applications, nonresidents"
COG,"Congo, Rep.",1996,27.0,"Patent applications, nonresidents"
COG,"Congo, Rep.",1995,15.0,"Patent applications, nonresidents"
COG,"Congo, Rep.",1994,21.0,"Patent applications, nonresidents"
COG,"Congo, Rep.",1988,55.0,"Patent applications, nonresidents"
COG,"Congo, Rep.",1986,81.0,"Patent applications, nonresidents"
CRI,Costa Rica,2021,566.0,"Patent applications, nonresidents"
CRI,Costa Rica,2020,524.0,"Patent applications, nonresidents"
CRI,Costa Rica,2019,483.0,"Patent applications, nonresidents"
CRI,Costa Rica,2018,490.0,"Patent applications, nonresidents"
CRI,Costa Rica,2017,504.0,"Patent applications, nonresidents"
CRI,Costa Rica,2016,497.0,"Patent applications, nonresidents"
CRI,Costa Rica,2015,582.0,"Patent applications, nonresidents"
CRI,Costa Rica,2014,529.0,"Patent applications, nonresidents"
CRI,Costa Rica,2013,580.0,"Patent applications, nonresidents"
CRI,Costa Rica,2012,578.0,"Patent applications, nonresidents"
CRI,Costa Rica,2011,610.0,"Patent applications, nonresidents"
CRI,Costa Rica,2010,606.0,"Patent applications, nonresidents"
CRI,Costa Rica,2009,507.0,"Patent applications, nonresidents"
CRI,Costa Rica,2008,774.0,"Patent applications, nonresidents"
CRI,Costa Rica,2007,647.0,"Patent applications, nonresidents"
CRI,Costa Rica,2006,571.0,"Patent applications, nonresidents"
CRI,Costa Rica,2005,423.0,"Patent applications, nonresidents"
CRI,Costa Rica,2004,294.0,"Patent applications, nonresidents"
CRI,Costa Rica,2003,238.0,"Patent applications, nonresidents"
CRI,Costa Rica,2002,220.0,"Patent applications, nonresidents"
CRI,Costa Rica,2001,191.0,"Patent applications, nonresidents"
CRI,Costa Rica,2000,47.0,"Patent applications, nonresidents"
CRI,Costa Rica,1999,127.0,"Patent applications, nonresidents"
CRI,Costa Rica,1998,172.0,"Patent applications, nonresidents"
CRI,Costa Rica,1997,113.0,"Patent applications, nonresidents"
CRI,Costa Rica,1996,126.0,"Patent applications, nonresidents"
CRI,Costa Rica,1995,111.0,"Patent applications, nonresidents"
CRI,Costa Rica,1994,92.0,"Patent applications, nonresidents"
CRI,Costa Rica,1993,84.0,"Patent applications, nonresidents"
CRI,Costa Rica,1992,71.0,"Patent applications, nonresidents"
CRI,Costa Rica,1991,59.0,"Patent applications, nonresidents"
CRI,Costa Rica,1990,43.0,"Patent applications, nonresidents"
CRI,Costa Rica,1989,25.0,"Patent applications, nonresidents"
CRI,Costa Rica,1988,40.0,"Patent applications, nonresidents"
CRI,Costa Rica,1987,34.0,"Patent applications, nonresidents"
CRI,Costa Rica,1986,36.0,"Patent applications, nonresidents"
CRI,Costa Rica,1985,34.0,"Patent applications, nonresidents"
CRI,Costa Rica,1984,37.0,"Patent applications, nonresidents"
CRI,Costa Rica,1983,72.0,"Patent applications, nonresidents"
CRI,Costa Rica,1982,60.0,"Patent applications, nonresidents"
CRI,Costa Rica,1981,90.0,"Patent applications, nonresidents"
CRI,Costa Rica,1980,82.0,"Patent applications, nonresidents"
CIV,Cote d'Ivoire,2012,1.0,"Patent applications, nonresidents"
HRV,Croatia,2021,11.0,"Patent applications, nonresidents"
HRV,Croatia,2020,12.0,"Patent applications, nonresidents"
HRV,Croatia,2019,16.0,"Patent applications, nonresidents"
HRV,Croatia,2018,15.0,"Patent applications, nonresidents"
HRV,Croatia,2017,11.0,"Patent applications, nonresidents"
HRV,Croatia,2016,13.0,"Patent applications, nonresidents"
HRV,Croatia,2015,17.0,"Patent applications, nonresidents"
HRV,Croatia,2014,30.0,"Patent applications, nonresidents"
HRV,Croatia,2013,23.0,"Patent applications, nonresidents"
HRV,Croatia,2012,32.0,"Patent applications, nonresidents"
HRV,Croatia,2011,21.0,"Patent applications, nonresidents"
HRV,Croatia,2010,21.0,"Patent applications, nonresidents"
HRV,Croatia,2009,68.0,"Patent applications, nonresidents"
HRV,Croatia,2008,71.0,"Patent applications, nonresidents"
HRV,Croatia,2007,93.0,"Patent applications, nonresidents"
HRV,Croatia,2006,119.0,"Patent applications, nonresidents"
HRV,Croatia,2005,649.0,"Patent applications, nonresidents"
HRV,Croatia,2004,839.0,"Patent applications, nonresidents"
HRV,Croatia,2003,699.0,"Patent applications, nonresidents"
HRV,Croatia,2002,703.0,"Patent applications, nonresidents"
HRV,Croatia,2001,599.0,"Patent applications, nonresidents"
HRV,Croatia,2000,538.0,"Patent applications, nonresidents"
HRV,Croatia,1999,144.0,"Patent applications, nonresidents"
HRV,Croatia,1998,352.0,"Patent applications, nonresidents"
HRV,Croatia,1997,439.0,"Patent applications, nonresidents"
HRV,Croatia,1996,356.0,"Patent applications, nonresidents"
HRV,Croatia,1995,335.0,"Patent applications, nonresidents"
HRV,Croatia,1994,584.0,"Patent applications, nonresidents"
HRV,Croatia,1993,746.0,"Patent applications, nonresidents"
HRV,Croatia,1992,1010.0,"Patent applications, nonresidents"
CUB,Cuba,2021,86.0,"Patent applications, nonresidents"
CUB,Cuba,2020,76.0,"Patent applications, nonresidents"
CUB,Cuba,2019,88.0,"Patent applications, nonresidents"
CUB,Cuba,2018,126.0,"Patent applications, nonresidents"
CUB,Cuba,2017,145.0,"Patent applications, nonresidents"
CUB,Cuba,2016,163.0,"Patent applications, nonresidents"
CUB,Cuba,2014,126.0,"Patent applications, nonresidents"
CUB,Cuba,2013,143.0,"Patent applications, nonresidents"
CUB,Cuba,2012,140.0,"Patent applications, nonresidents"
CUB,Cuba,2011,184.0,"Patent applications, nonresidents"
CUB,Cuba,2009,172.0,"Patent applications, nonresidents"
CUB,Cuba,2008,189.0,"Patent applications, nonresidents"
CUB,Cuba,2007,210.0,"Patent applications, nonresidents"
CUB,Cuba,2006,163.0,"Patent applications, nonresidents"
CUB,Cuba,2005,180.0,"Patent applications, nonresidents"
CUB,Cuba,1999,127.0,"Patent applications, nonresidents"
CUB,Cuba,1997,31.0,"Patent applications, nonresidents"
CUB,Cuba,1996,40.0,"Patent applications, nonresidents"
CUB,Cuba,1995,33.0,"Patent applications, nonresidents"
CUB,Cuba,1994,31.0,"Patent applications, nonresidents"
CUB,Cuba,1993,13.0,"Patent applications, nonresidents"
CUB,Cuba,1992,19.0,"Patent applications, nonresidents"
CUB,Cuba,1991,24.0,"Patent applications, nonresidents"
CUB,Cuba,1990,26.0,"Patent applications, nonresidents"
CUB,Cuba,1984,28.0,"Patent applications, nonresidents"
CUB,Cuba,1983,31.0,"Patent applications, nonresidents"
CUB,Cuba,1982,39.0,"Patent applications, nonresidents"
CUB,Cuba,1981,58.0,"Patent applications, nonresidents"
CUB,Cuba,1980,70.0,"Patent applications, nonresidents"
CYP,Cyprus,2021,2.0,"Patent applications, nonresidents"
CYP,Cyprus,2020,1.0,"Patent applications, nonresidents"
CYP,Cyprus,2019,1.0,"Patent applications, nonresidents"
CYP,Cyprus,2017,4.0,"Patent applications, nonresidents"
CYP,Cyprus,2016,1.0,"Patent applications, nonresidents"
CYP,Cyprus,2015,1.0,"Patent applications, nonresidents"
CYP,Cyprus,2013,1.0,"Patent applications, nonresidents"
CYP,Cyprus,2012,8.0,"Patent applications, nonresidents"
CYP,Cyprus,2011,8.0,"Patent applications, nonresidents"
CYP,Cyprus,2010,4.0,"Patent applications, nonresidents"
CYP,Cyprus,2009,6.0,"Patent applications, nonresidents"
CYP,Cyprus,2008,10.0,"Patent applications, nonresidents"
CYP,Cyprus,2007,16.0,"Patent applications, nonresidents"
CYP,Cyprus,2005,44.0,"Patent applications, nonresidents"
CYP,Cyprus,2004,85.0,"Patent applications, nonresidents"
CYP,Cyprus,2003,85.0,"Patent applications, nonresidents"
CYP,Cyprus,1992,57.0,"Patent applications, nonresidents"
CYP,Cyprus,1991,53.0,"Patent applications, nonresidents"
CYP,Cyprus,1990,43.0,"Patent applications, nonresidents"
CYP,Cyprus,1986,30.0,"Patent applications, nonresidents"
CYP,Cyprus,1985,43.0,"Patent applications, nonresidents"
CYP,Cyprus,1984,54.0,"Patent applications, nonresidents"
CYP,Cyprus,1983,46.0,"Patent applications, nonresidents"
CYP,Cyprus,1982,38.0,"Patent applications, nonresidents"
CYP,Cyprus,1981,34.0,"Patent applications, nonresidents"
CYP,Cyprus,1980,66.0,"Patent applications, nonresidents"
CZE,Czechia,2021,59.0,"Patent applications, nonresidents"
CZE,Czechia,2020,56.0,"Patent applications, nonresidents"
CZE,Czechia,2019,48.0,"Patent applications, nonresidents"
CZE,Czechia,2018,54.0,"Patent applications, nonresidents"
CZE,Czechia,2017,66.0,"Patent applications, nonresidents"
CZE,Czechia,2016,47.0,"Patent applications, nonresidents"
CZE,Czechia,2015,72.0,"Patent applications, nonresidents"
CZE,Czechia,2014,62.0,"Patent applications, nonresidents"
CZE,Czechia,2013,97.0,"Patent applications, nonresidents"
CZE,Czechia,2012,150.0,"Patent applications, nonresidents"
CZE,Czechia,2011,97.0,"Patent applications, nonresidents"
CZE,Czechia,2010,114.0,"Patent applications, nonresidents"
CZE,Czechia,2009,92.0,"Patent applications, nonresidents"
CZE,Czechia,2008,142.0,"Patent applications, nonresidents"
CZE,Czechia,2007,192.0,"Patent applications, nonresidents"
CZE,Czechia,2006,195.0,"Patent applications, nonresidents"
CZE,Czechia,2005,244.0,"Patent applications, nonresidents"
CZE,Czechia,2004,629.0,"Patent applications, nonresidents"
CZE,Czechia,2003,2954.0,"Patent applications, nonresidents"
CZE,Czechia,2002,5031.0,"Patent applications, nonresidents"
CZE,Czechia,2001,4184.0,"Patent applications, nonresidents"
CZE,Czechia,2000,4384.0,"Patent applications, nonresidents"
CZE,Czechia,1999,4204.0,"Patent applications, nonresidents"
CZE,Czechia,1998,3771.0,"Patent applications, nonresidents"
CZE,Czechia,1997,3661.0,"Patent applications, nonresidents"
CZE,Czechia,1996,3247.0,"Patent applications, nonresidents"
CZE,Czechia,1995,2893.0,"Patent applications, nonresidents"
CZE,Czechia,1994,2593.0,"Patent applications, nonresidents"
CZE,Czechia,1993,2040.0,"Patent applications, nonresidents"
DNK,Denmark,2021,186.0,"Patent applications, nonresidents"
DNK,Denmark,2020,217.0,"Patent applications, nonresidents"
DNK,Denmark,2019,228.0,"Patent applications, nonresidents"
DNK,Denmark,2018,239.0,"Patent applications, nonresidents"
DNK,Denmark,2017,282.0,"Patent applications, nonresidents"
DNK,Denmark,2016,298.0,"Patent applications, nonresidents"
DNK,Denmark,2015,270.0,"Patent applications, nonresidents"
DNK,Denmark,2014,206.0,"Patent applications, nonresidents"
DNK,Denmark,2013,193.0,"Patent applications, nonresidents"
DNK,Denmark,2012,229.0,"Patent applications, nonresidents"
DNK,Denmark,2011,197.0,"Patent applications, nonresidents"
DNK,Denmark,2010,142.0,"Patent applications, nonresidents"
